lease_id,no_rent_change,rent_change_10,rent_change_20,lease_length_2,lease_length_3,lease_length_1,age_range_under_24,age_range_24_29,age_range_30_39,age_range_40_49,age_range_50_59,age_range_60,NoFinesViolations,PositiveSurvey,LatePayments,HOA_mandatory,Renewed
BLK37749,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
BLK37750,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
BLK37751,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK37752,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
BLK37753,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
BLK37754,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK37755,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37756,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK37757,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK37758,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK37759,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37760,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37761,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK37762,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37763,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37764,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK37765,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
BLK37766,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1
BLK37767,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK37768,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BLK37769,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK37770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK37771,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK37772,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
BLK37773,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK37774,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
BLK37775,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37776,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37777,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
BLK37778,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37779,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK37780,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
BLK37781,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37782,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
BLK37783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37784,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK37785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37787,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
BLK37788,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37789,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK37790,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK37792,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37794,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
BLK37795,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BLK37796,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37797,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37798,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
BLK37799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37800,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37801,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK37802,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37803,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK37804,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
BLK37805,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK37806,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK37807,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37809,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK37810,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK37811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37812,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37813,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
BLK37814,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37815,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK37816,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK37817,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37818,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37819,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
BLK37820,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37821,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK37822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37823,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
BLK37824,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
BLK37825,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK37826,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK37827,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
BLK37828,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK37829,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK37831,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37832,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
BLK37833,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37834,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37835,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK37836,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37837,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK37838,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
BLK37839,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK37840,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
BLK37841,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
BLK37842,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK37843,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK37844,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37845,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
BLK37846,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK37847,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
BLK37848,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37849,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
BLK37850,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK37851,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK37852,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
BLK37853,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK37854,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK37855,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK37856,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK37857,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37858,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
BLK37859,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37860,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
BLK37861,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK37862,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK37863,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
BLK37864,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1
BLK37865,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK37866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37868,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37869,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37870,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37871,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BLK37872,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
BLK37873,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
BLK37874,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK37875,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
BLK37876,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK37877,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
BLK37878,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
BLK37879,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK37880,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK37881,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37882,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
BLK37883,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK37884,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
BLK37885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37886,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
BLK37887,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37888,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK37889,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
BLK37890,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK37891,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
BLK37892,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
BLK37893,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK37894,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK37895,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK37896,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK37897,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK37898,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
BLK37899,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
BLK37900,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
BLK37901,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK37902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BLK37903,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
BLK37904,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37905,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK37906,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
BLK37907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37908,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
BLK37909,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37910,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37911,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37912,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK37914,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
BLK37915,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
BLK37916,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
BLK37917,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
BLK37918,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37919,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK37920,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37921,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK37922,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
BLK37923,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK37924,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
BLK37925,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK37926,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
BLK37927,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37929,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
BLK37930,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BLK37931,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37932,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
BLK37933,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
BLK37934,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK37935,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
BLK37936,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
BLK37937,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
BLK37938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK37939,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK37940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37941,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37942,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37943,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37944,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK37945,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK37946,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37947,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
BLK37948,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0
BLK37949,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK37950,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0
BLK37951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37952,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37953,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
BLK37954,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK37955,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
BLK37956,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37957,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK37958,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
BLK37959,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
BLK37960,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK37961,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37962,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK37963,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK37964,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK37965,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37966,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK37967,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
BLK37968,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK37969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK37970,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK37971,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK37972,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK37973,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK37974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK37975,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
BLK37976,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK37977,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK37978,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37979,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK37980,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK37981,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK37982,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK37983,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK37984,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
BLK37985,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
BLK37986,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1
BLK37987,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37988,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK37989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK37990,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BLK37991,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK37992,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
BLK37993,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK37994,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK37995,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK37996,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK37997,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK37998,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK37999,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK38000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK38001,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK38002,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
BLK38003,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK38004,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
BLK38005,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
BLK38006,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
BLK38007,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK38008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
BLK38009,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK38010,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
BLK38011,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK38012,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK38013,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK38014,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK38015,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
BLK38016,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
BLK38017,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK38018,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
BLK38019,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK38020,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK38021,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK38022,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK38023,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK38024,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
BLK38025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK38026,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BLK38027,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
BLK38028,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK38029,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
BLK38030,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
BLK38031,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK38032,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
BLK38033,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
BLK38034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38036,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
BLK38037,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK38038,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK38039,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK38040,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK38041,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK38042,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK38043,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK38044,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK38045,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK38046,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
BLK38047,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
BLK38048,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK38049,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK38050,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK38051,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK38052,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK38053,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK38054,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK38055,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK38056,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1
BLK38057,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK38058,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
BLK38059,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK38060,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
BLK38061,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK38062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38063,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK38064,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK38065,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK38066,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
BLK38067,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK38068,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK38069,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK38070,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK38071,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
BLK38072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK38073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK38075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK38077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BLK38080,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BLK38081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
BLK38082,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK38083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK38084,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1
BLK38085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK38086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BLK38087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK38088,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
BLK38089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
BLK38090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK38091,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
BLK38092,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
BLK38093,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BLK38094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
